Timestamp,Channel,Arbitration ID,Data
1724736455.322973,2,436202273,45095c0908000400
1724736455.3232613,2,419385510,8d00000000000000
1724736455.3235457,2,436202529,6202530000000000
1724736455.3238258,2,436202785,1e0023008c00c600
1724736455.3273242,2,419385273,0000000000000000
1724736455.3281064,2,217056256,60fa84401f00f384
1724736455.3283992,2,419361280,380000000000ffff
1724736455.3293147,2,419396170,05000000000000
1724736455.3301003,2,201326625,0200007d00000063
1724736455.3320534,2,218061089,0000000000000000
1724736455.3323472,2,218059856,0000000000000000
1724736455.3326383,2,218060321,0000000000000000
1724736455.332937,2,419388496,0000000000000000
1724736455.3373342,2,419385273,0000000000000000
1724736455.3385606,2,217056256,50fa84441f00f384
1724736455.3389707,2,418385664,0000000000000000
1724736455.339158,2,419356416,7d2c01077d5a0305
1724736455.3435433,2,218042657,0000000000000530
1724736455.3439376,2,201326625,0200007d00000004
1724736455.3446207,2,436200225,0000000000000000
1724736455.344794,2,436200481,0000000000000000
1724736455.3449562,2,436200737,0a28000000030c00
1724736455.3451807,2,436200993,00400b40060f1000
1724736455.3458357,2,436201249,00400b40060f0c00
1724736455.3460188,2,436183585,000000002fbe0800
1724736455.3461838,2,436201505,1406003c14000014
1724736455.346349,2,436201761,0000000000258e08
1724736455.3465304,2,436202017,0000000000000000
1724736455.34673,2,436202273,3c09510908000300
1724736455.3469534,2,436202529,6202530000000000
1724736455.3471994,2,436202785,2100210072006800
1724736455.3474288,2,419426081,242d0000007d007d
1724736455.3477273,2,419385273,0000000000000000
1724736455.3500452,2,217056256,50fa84441f00f384
1724736455.350075,2,201326625,0200007d00000015
1724736455.355692,2,419424801,0000000000000000
1724736455.356458,2,419425057,0000000000000000
1724736455.3566432,2,418185034,200a0002ffcafe00
1724736455.3569787,2,419389729,0004000000000000
1724736455.3575015,2,218062113,0000000000000000
1724736455.357718,2,419385273,0000000000000000
1724736455.3595157,2,217056256,50fa84441f00f384
1724736455.359524,2,418385664,0000000000000000
1724736455.3600714,2,201326625,0200007d00000026
1724736455.360358,2,436200225,0000000000000000
1724736455.3606517,2,436200481,0000000000000000
1724736455.36094,2,436200737,0a28000000041000
1724736455.3612256,2,436200993,00400b40060f0e00
1724736455.3615122,2,436201249,00400b40060f0b00
1724736455.3617978,2,436201505,1406003c14000014
1724736455.3620863,2,436201761,0000000000248a08
1724736455.3623781,2,419425569,0000000000000000
1724736455.3626683,2,436183585,000000002fbe0800
1724736455.3629606,2,436202017,0000000000000000
1724736455.3632426,2,436202273,44094a0908000400
1724736455.3635268,2,436202529,6202530000000000
1724736455.3638105,2,436202785,2a00230054007800
1724736455.3641033,2,419425313,0000000000000000
1724736455.3643851,2,419425825,7c7d7d227d7d0000
1724736455.3675487,2,419385273,0000000000000000
1724736455.367888,2,419405864,0201000000000000
1724736455.3685284,2,217056256,50fa84441f00f384
1724736455.3687067,2,418385664,041fffffffffffff
1724736455.368849,2,217056000,d1000fffffff7dff
1724736455.3706226,2,201326625,0200007d00000037
1724736455.3775537,2,419385273,0000000000000000
1724736455.3780966,2,217056256,60fa84401f00f384
1724736455.378387,2,418385664,0000000000000000
1724736455.382085,2,201326625,0200007d00000030
1724736455.3823357,2,436200225,0000000000000000
1724736455.3824828,2,436200481,0000000000000000
1724736455.382685,2,436200737,0a28000000040c00
1724736455.3829036,2,436200993,00400b40060f0e00
1724736455.3830473,2,436201249,00400b40060f0b00
1724736455.38319,2,436201505,1406003c14000014
1724736455.38339,2,436201761,0000000000238a08
1724736455.3835957,2,418382113,0000000000000000
1724736455.383824,2,436183585,000000002fbe0800
1724736455.3845146,2,436202017,0000000000000000
1724736455.3846672,2,436202273,4209570908000400
1724736455.3848062,2,436202529,6202530000000000
1724736455.3849688,2,436202785,2a0023006a006800
1724736455.3851082,2,218059553,1000000000000000
1724736455.385242,2,419382817,0000000000000000
1724736455.3853772,2,419384097,0903000000000000
1724736455.3863642,2,419409972,4a8a008c39270723
1724736455.3866334,2,419395146,0000000000000000
1724736455.3878002,2,419385273,0000000000000000
1724736455.388667,2,217056256,60fa84401f00f384
1724736455.388838,2,419356416,7d3001077d5a0305
1724736455.3902738,2,218042657,0000000000000541
1724736455.3905141,2,201326625,0200007d00000041
1724736455.392051,2,419354913,0004000000000000
1724736455.3931386,2,218059942,0000000000000000
1724736455.3973324,2,419385273,0000000000000000
1724736455.3980856,2,217056256,70fa84381f00f385
1724736455.3989205,2,418385664,0000000000000000
1724736455.4012794,2,201326625,0200007d00000052
1724736455.4015563,2,436200225,0000000000000000
1724736455.4017112,2,436200481,0000000000000000
1724736455.4021401,2,436200737,0a28000000031000
1724736455.4023106,2,436200993,00400b40060f0e00
1724736455.402456,2,419351040,00ff00000000ffff
1724736455.4026654,2,418184960,20130003ffe1fe00
1724736455.4029722,2,417988608,a1ff00
1724736455.4031773,2,436183585,000000002fbe0800
1724736455.4033253,2,436201249,00400b40060f0c00
1724736455.4034698,2,436201505,1406003c14000014
1724736455.4036465,2,436201761,0000000000228608
1724736455.403874,2,436202017,0000000000000000
1724736455.4043758,2,436202273,3c09400908000300
1724736455.4045444,2,436202529,6202530000000000
1724736455.404689,2,419365409,0000000000000000
1724736455.4048514,2,419375137,0000000001000000
1724736455.4049926,2,436202785,21001e0092006b00
1724736455.4061158,2,486444065,5300861100000000
1724736455.406333,2,418119498,0100ff01fe050102
1724736455.411023,2,419385273,0000000000000000
1724736455.4110317,2,419390119,0100010303010200
1724736455.411036,2,419381537,0000000000000000
1724736455.41104,2,217056256,70fa84381f00f385
1724736455.4110444,2,201326625,0200007d00000063
1724736455.4129086,2,418053888,cefe00
1724736455.413414,2,419381281,0000000001000000
1724736455.416835,2,419426593,e0b17c0000000000
1724736455.4175034,2,419385273,0000000000000000
1724736455.4177399,2,218059961,0000000000000000
1724736455.4179592,2,419391911,0104000100000000
1724736455.4183254,2,217056256,70fa84381f00f385
1724736455.4186227,2,218062009,0000000000000000
1724736455.4188402,2,418385664,0000000000000000
1724736455.4191747,2,418385664,f01effffffffffff
1724736455.4194906,2,217056000,d10010ffffff7dff
1724736455.4197738,2,419373312,00c000c0cc00002c
1724736455.420403,2,419241984,4c330233ffffffff
1724736455.4206445,2,201326625,0200007d00000004
1724736455.420862,2,419249664,9c33ffffffffffff
1724736455.421172,2,419154688,0000000000000000
1724736455.4215622,2,419399680,fffffffbff84f500
1724736455.421567,2,419399936,000000ffffffffff
1724736455.4216871,2,419279933,b033ffffffffffff
1724736455.4219716,2,436200225,0000000000000000
1724736455.422267,2,436200481,0000000000000000
1724736455.4225547,2,436200737,0a28000000040c00
1724736455.422845,2,436200993,00400b40060f0f00
1724736455.42313,2,436201249,00400b40060f0a00
1724736455.423419,2,419385510,8d00000000000000
1724736455.4237056,2,436201505,1406003c14000014
1724736455.4239945,2,436201761,0000000000228608
1724736455.4242873,2,419381793,0000000000000000
1724736455.4245713,2,419382049,0100400080220000
1724736455.424861,2,436183585,000000002fbe0800
1724736455.4251535,2,436202017,0000000000000000
1724736455.4254348,2,436202273,3e09510908000400
1724736455.4257212,2,436202529,5f02530000000000
1724736455.426003,2,436202785,2500210079008100
1724736455.4273214,2,419385273,0000000000000000
1724736455.4281144,2,217056256,70fa843c1f00f384
1724736455.4284055,2,419361280,390000000000ffff
1724736455.4299614,2,419396170,05000000000000
1724736455.4302497,2,201326625,0200007d00000015
1724736455.4320614,2,218061089,0000000000000000
1724736455.4323547,2,218060321,0000000000000000
1724736455.4326398,2,419382305,1e1e001000000000
1724736455.4329283,2,419382561,322c576000000000
1724736455.433413,2,218059856,0000000000000000
1724736455.434433,2,419383073,00004000000e0000
1724736455.434823,2,419383841,0000010002000000
1724736455.4350188,2,419384865,0000000000000000
1724736455.4352257,2,419388496,0000000000000000
1724736455.4451752,2,419385273,0000000000000000
1724736455.4452004,2,217056256,60fa84401f00f384
1724736455.4452047,2,418385664,0000000000000000
1724736455.4452093,2,419356416,7d3001077d570305
1724736455.445214,2,218042657,0000000000000552
1724736455.4452188,2,201326625,0200007d00000026
1724736455.4452236,2,436200225,0000000000000000
1724736455.4452298,2,436200481,0000000000000000
1724736455.4452348,2,436200737,0a28000000030c00
1724736455.44524,2,436200993,00400b40060f0f00
1724736455.4452481,2,436201249,00400b40060f0b00
1724736455.4452531,2,436201505,1406003c14000014
1724736455.4452572,2,436183585,000000002fbe0800
1724736455.4452615,2,436201761,0000000000228608
1724736455.445266,2,436202017,0000000000000000
1724736455.4452715,2,436202273,38094c0908000400
1724736455.4452777,2,436202529,5f02530000000000
1724736455.4452817,2,436202785,210021004e005800
1724736455.4452858,2,419426081,8a2b0000007d007d
1724736455.447788,2,419385273,0000000000000000
1724736455.4484398,2,217056256,60fa84401f00f384
1724736455.4486012,2,419279360,ffffffff0200ffff
1724736455.4487417,2,419360512,ffffff77ffffffff
1724736455.4504583,2,419279616,42331d22ffffffff
1724736455.451142,2,419362304,00375137ff0233ff
1724736455.4513357,2,201326625,0200007d00000037
1724736455.4539258,2,419424801,0000000000000000
1724736455.4546587,2,419425057,0000000000000000
1724736455.4571643,2,418119498,02fe0501ffffffff
1724736455.4611504,2,419389729,0004000000000000
1724736455.4611611,2,218062113,0000000000000000
1724736455.461165,2,419385273,0000000000000000
1724736455.4611692,2,217056256,60fa84441f00f384
1724736455.4611747,2,418385664,0000000000000000
1724736455.4611797,2,201326625,0200007d00000030
1724736455.461184,2,436200225,0000000000000000
1724736455.461189,2,436200481,0000000000000000
1724736455.4611933,2,436200737,0a28000000030800
1724736455.4613175,2,436200993,00400b40060f0e00
1724736455.4615302,2,418119424,011401802500004b
1724736455.461817,2,436201249,00400b40060f0c00
1724736455.4621081,2,436183585,000000002fbe0800
1724736455.462393,2,436201505,1406003c14000014
1724736455.4626799,2,436201761,0000000000228608
1724736455.4629714,2,436202017,0000000000000000
1724736455.463254,2,436202273,4409550908000400
1724736455.4635425,2,436202529,5f02530000000000
1724736455.4638224,2,436202785,25001e004d008800
1724736455.4641168,2,419425313,0000000000000000
1724736455.4644094,2,419425569,0000000000000000
1724736455.464699,2,419425825,7c7d7d227d7d0000
1724736455.467327,2,419385273,0000000000000000
1724736455.4680917,2,217056256,50fa84481f00f384
1724736455.468379,2,418385664,c81effffffffffff
1724736455.4686675,2,217056000,d1000fffffff7dff
1724736455.4689486,2,419362048,c5ffffc22500ffff
1724736455.4692373,2,419321344,f143ffffffffffff
1724736455.4695168,2,419360256,7a53552cffffffff
1724736455.4698098,2,419405864,0201000000000000
1724736455.4701414,2,201326625,0200007d00000041
1724736455.4724238,2,419357952,ee8a000000000000
1724736455.479543,2,419385273,0000000000000000
1724736455.4798563,2,217056256,50fa84481f00f384
1724736455.4803162,2,418385664,0000000000000000
1724736455.480547,2,419265536,f8fff3ffffff03cf
1724736455.4807305,2,201326625,0200007d00000052
1724736455.481323,2,436200225,0000000000000000
1724736455.4813285,2,436200481,0000000000000000
1724736455.481334,2,436200737,0a28000000030c00
1724736455.4813414,2,436200993,00400b40060f0f00
1724736455.4815261,2,436201249,00400b40060f0a00
1724736455.48253,2,436201505,1406003c14000014
1724736455.4828615,2,436201761,0000000000228a08
1724736455.4830143,2,418382113,0000000000000000
1724736455.4831595,2,419409972,4a8a008c39270723
1724736455.4833744,2,436183585,000000002fbe0800
1724736455.483844,2,436202017,0000000000000000
1724736455.4844933,2,436202273,3d094f0908000400
1724736455.484731,2,436202529,5f02530000000000
1724736455.4848764,2,436202785,230021007400a300
1724736455.485018,2,218059553,1000000000000000
1724736455.4851625,2,419382817,0000000000000000
1724736455.497112,2,419395146,0000000000000000
1724736455.4978704,2,419385273,0000000000000000
1724736455.4980807,2,217056256,50fa84441f00f384
1724736455.4982316,2,419356416,7d2c01077d570305
1724736455.4983935,2,419236096,e906000055016b01
1724736455.498603,2,218042657,0000000000000563
1724736455.498816,2,201326625,0200007d00000063
1724736455.4990458,2,419354913,0004000000000000
1724736455.4992745,2,218059942,0000000000000000
1724736455.499496,2,419385273,0000000000000000
1724736455.4996397,2,217056256,50fa84441f00f384
1724736455.4997766,2,418385664,0000000000000000
1724736455.5041773,2,201326625,0200007d00000004
1724736455.5041876,2,436200225,0000000000000000
1724736455.504193,2,436200481,0000000000000000
1724736455.5041997,2,436200737,0a28000000040800
1724736455.504204,2,436200993,00400b40060f0e00
1724736455.504208,2,436201249,00400b40060f0a00
1724736455.5042121,2,436201505,1406003c14000014
1724736455.5042164,2,436201761,0000000000238e08
1724736455.5042222,2,436183585,000000002fbe0800
1724736455.5042293,2,436202017,0000000000000000
1724736455.5042353,2,436202273,47094c0909000300
1724736455.504241,2,436202529,5f02530000000000
1724736455.504262,2,436202785,25001c006d007a00
1724736455.504267,2,486444065,53008b1100000000
1724736455.504271,2,419365409,0000000000000000
1724736455.5043976,2,419375137,0000000001000000
1724736455.5077648,2,419385273,0000000000000000
1724736455.5086403,2,419390119,0100010303010200
1724736455.5089138,2,217056256,50fa84441f00f384
1724736455.5103495,2,201326625,0200007d00000015
1724736455.5160573,2,419426593,cbbd7c0000000000
1724736455.5173254,2,419385273,0000000000000000
1724736455.5176203,2,218059961,0000000000000000
1724736455.517915,2,419391911,0104000100000000
1724736455.5181909,2,217056256,70fa843c1f00f384
1724736455.5184824,2,218062009,0000000000000000
1724736455.5187762,2,418385664,0000000000000000
1724736455.5190666,2,418385664,a01effffffffffff
1724736455.5193543,2,217056000,d1000fffffff7dff
1724736455.519643,2,419373312,00c000c0cc00002c
1724736455.520105,2,201326625,0200007d00000026
1724736455.520397,2,436200225,0000000000000000
1724736455.5206904,2,436200481,0000000000000000
1724736455.5209749,2,436200737,0a28000000030800
1724736455.5212607,2,436200993,00400b40060f0e00
1724736455.5215495,2,418119424,0200807000009600
1724736455.5218365,2,436201249,00400b40060f0a00
1724736455.5221274,2,436183585,000000002fbe0800
1724736455.5224137,2,436201505,1406003c14000014
1724736455.5227034,2,436201761,0000000000248e08
1724736455.5229955,2,436202017,0000000000000000
1724736455.5232835,2,419385510,8d00000000000000
1724736455.5235617,2,436202273,4009510909000300
1724736455.524639,2,436202529,6102530000000000
1724736455.5250452,2,436202785,250021005c006900
1724736455.5275555,2,419385273,0000000000000000
1724736455.531064,2,217056256,70fa84381f00f385
1724736455.5313509,2,419361280,380000000000ffff
1724736455.531498,2,201326625,0200007d00000037
1724736455.531638,2,419396170,05000000000000
1724736455.532842,2,218061089,0000000000000000
1724736455.532848,2,218060321,0000000000000000
1724736455.5345907,2,218059856,0000000000000000
1724736455.5354254,2,419388496,0000000000000000
1724736455.5379183,2,419385273,0000000000000000
1724736455.5381863,2,217056256,70fa84381f00f385
1724736455.5388436,2,418385664,0000000000000000
1724736455.539031,2,419356416,7d3401077d570305
1724736455.5405502,2,218042657,0000000000000574
1724736455.5410278,2,201326625,0200007d00000030
1724736455.5414875,2,436200225,0000000000000000
1724736455.541688,2,436200481,0000000000000000
1724736455.5418472,2,436200737,0a28000000040c00
1724736455.542044,2,436200993,00400b40060f0f00
1724736455.5422382,2,436201249,00400b40060f0b00
1724736455.5424685,2,436201505,1406003c14000014
1724736455.542692,2,436183585,000000002fbe0800
1724736455.542959,2,436201761,0000000000228608
1724736455.5431263,2,436202017,0000000000000000
1724736455.5432832,2,436202273,46094c0908000300
1724736455.5435932,2,436202529,6102530000000000
1724736455.5438197,2,436202785,2800260054009800
1724736455.5441053,2,419426081,8e2c0000007d007d
1724736455.5475342,2,419385273,0000000000000000
1724736455.548604,2,217056256,60fa84401f00f384
1724736455.550351,2,201326625,0200007d00000041
1724736455.553249,2,419424801,0000000000000000
1724736455.5535703,2,419425057,0000000000000000
1724736455.5570703,2,419389729,0004000000000000
1724736455.5573885,2,218062113,0000000000000000
1724736455.5576048,2,419385273,0000000000000000
1724736455.5582488,2,217056256,50fa84441f00f384
1724736455.5584426,2,418385664,0000000000000000
1724736455.560098,2,201326625,0200007d00000052
1724736455.560364,2,436200225,0000000000000000
1724736455.560923,2,436200481,0000000000000000
1724736455.5611799,2,436200737,0a28000000030c00
1724736455.56137,2,436200993,00400b40060f0f00
1724736455.5616703,2,436201249,00400b40060f0b00
1724736455.5619102,2,436201505,1406003c14000014
1724736455.5621624,2,436201761,0000000000259208
1724736455.5624459,2,419425569,0000000000000000
1724736455.5627599,2,436183585,000000002fbe0800
1724736455.5630934,2,436202017,0000000000000000
1724736455.563365,2,436202273,4909530908000300
1724736455.5636513,2,436202529,6102530000000000
1724736455.5639415,2,436202785,2300260079008400
1724736455.5646079,2,419425313,0000000000000000
1724736455.5648391,2,419425825,7c7d7d227d7d0000
1724736455.5675447,2,419385273,0000000000000000
1724736455.5686023,2,217056256,50fa84441f00f384
1724736455.5688763,2,418385664,8c1effffffffffff
1724736455.5690856,2,217056000,d1000fffffff7dff
1724736455.5698018,2,419405864,0201000000000000
1724736455.5706594,2,201326625,0200007d00000063
1724736455.577323,2,419385273,0000000000000000
1724736455.5780907,2,217056256,50fa84481f00f384
1724736455.5783849,2,418385664,0000000000000000
1724736455.5800784,2,201326625,0200007d00000004
1724736455.5803688,2,436200225,0000000000000000
1724736455.5808966,2,436200481,0000000000000000
1724736455.5816486,2,436200737,0a28000000030c00
1724736455.5819256,2,436200993,00400b40060f0e00
1724736455.5821736,2,418119424,0380bb010000ffff
1724736455.5825987,2,436201249,00400b40060f0c00
1724736455.5828464,2,436201505,1406003c14000014
1724736455.5830083,2,436183585,000000002fbe0800
1724736455.5831673,2,419409972,4a8a008c39270723
1724736455.5833259,2,436201761,0000000000269608
1724736455.5834806,2,436202017,0000000000000000
1724736455.5836346,2,436202273,3e094e0908000300
1724736455.5850022,2,436202529,6102530000000000
1724736455.5853128,2,436202785,21001c0053005600
1724736455.585538,2,218059553,1000000000000000
1724736455.5858355,2,418382113,0000000000000000
1724736455.5860112,2,419382817,0000000000000000
1724736455.58661,2,419384097,0903000000000000
1724736455.5868032,2,419395146,0000000000000000
1724736455.5874574,2,419385273,0000000000000000
1724736455.5889466,2,217056256,40fa844c1f00f384
1724736455.5892353,2,419356416,7d2801077d530305
1724736455.5902843,2,218042657,0000000000000505
1724736455.5905466,2,201326625,0200007d00000015
1724736455.5926154,2,419354913,0004000000000000
1724736455.5931363,2,218059942,0000000000000000
1724736455.5975718,2,419385273,0000000000000000
1724736455.5987234,2,217056256,40fa844c1f00f384
1724736455.5989442,2,418385664,0000000000000000
1724736455.6006074,2,201326625,0200007d00000026
1724736455.600912,2,436200225,0000000000000000
1724736455.6011474,2,436200481,0000000000000000
1724736455.6013923,2,436200737,0a28000000030c00
1724736455.6016157,2,436200993,00400b40060f0e00
1724736455.6018448,2,436201249,00400b40060f0a00
1724736455.6019955,2,436201505,1406003c14000014
1724736455.6021578,2,436201761,0000000000269608
1724736455.6024337,2,436183585,000000002fbe0800
1724736455.602746,2,436202017,0000000000000000
1724736455.60308,2,436202273,4909460908000300
1724736455.6033719,2,436202529,6102530000000000
1724736455.6036057,2,436202785,23001c0054006200
1724736455.6038222,2,486444065,53008a1100000000
1724736455.604097,2,419365409,0000000000000000
1724736455.6043947,2,419375137,0000000001000000
1724736455.6073215,2,419385273,0000000000000000
1724736455.6076984,2,419390119,0100010303020200
1724736455.6080737,2,419381537,0000000000000000
1724736455.6083486,2,217056256,50fa84481f00f384
1724736455.6100886,2,201326625,0200007d00000037
1724736455.6167748,2,419381281,0000000001000000
1724736455.61722,2,419426593,e7ad7c0000000000
1724736455.617392,2,419385273,0000000000000000
1724736455.6179597,2,218059961,0000000000000000
1724736455.6181452,2,419391911,0104000100000000
1724736455.6183004,2,217056256,50fa84441f00f384
1724736455.618586,2,218062009,0000000000000000
1724736455.618823,2,418385664,0000000000000000
1724736455.6191754,2,418385664,641effffffffffff
1724736455.6194847,2,217056000,d1000fffffff7dff
1724736455.6199605,2,419373312,00c000c0cc00002c
1724736455.6203873,2,201326625,0200007d00000030
1724736455.6206024,2,436200225,0000000000000000
1724736455.620824,2,436200481,0000000000000000
1724736455.6210928,2,436200737,0a28000000031000
1724736455.6213162,2,436200993,00400b40060f0f00
1724736455.6230264,2,436201249,00400b40060f0c00
1724736455.6230366,2,436201505,1406003c14000014
1724736455.6230428,2,419381793,0000000000000000
1724736455.6230476,2,436183585,000000002fbe0800
1724736455.6230524,2,436201761,0000000000269608
1724736455.6230571,2,436202017,0000000000000000
1724736455.6232982,2,419385510,8d00000000000000
1724736455.6235833,2,436202273,44094f0908000300
1724736455.6238573,2,436202529,6202530000000000
1724736455.6246738,2,419382049,0100400080220000
1724736455.6249707,2,436202785,1e002a0061009a00
1724736455.6275475,2,419385273,0000000000000000
1724736455.6286292,2,217056256,50fa84441f00f384
1724736455.6288466,2,419361280,380000000000ffff
1724736455.6303024,2,201326625,0200007d00000041
1724736455.6314354,2,419396170,05000000000000
1724736455.6332574,2,218061089,0000000000000000
1724736455.6335132,2,218060321,0000000000000000
1724736455.6337254,2,419382305,1e1e001000000000
1724736455.6338775,2,419382561,322c576000000000
1724736455.6338818,2,419383073,00004000000e0000
1724736455.6338878,2,419383841,0000010002000000
1724736455.633892,2,419384865,0000000000000000
1724736455.6352696,2,218059856,0000000000000000
1724736455.635633,2,419388496,0000000000000000
1724736455.6373224,2,419385273,0000000000000000
1724736455.6380975,2,217056256,60fa84401f00f384
1724736455.638392,2,418385664,0000000000000000
1724736455.6386786,2,419356416,7d3001077d5f0305
1724736455.640081,2,218042657,0000000000000526
1724736455.6405761,2,201326625,0200007d00000052
1724736455.6408725,2,436200225,0000000000000000
1724736455.6410823,2,436200481,0000000000000000
1724736455.6413102,2,436200737,0a28000000040c00
1724736455.6415868,2,436200993,00400b40060f0f00
1724736455.641924,2,436201249,00400b40060f0d00
1724736455.6422393,2,436201505,1406003c14000014
1724736455.6424496,2,436183585,000000002fbe0800
1724736455.6427774,2,436201761,0000000000269608
1724736455.643002,2,436202017,0000000000000000
1724736455.6433733,2,436202273,42093e0909000400
1724736455.6436796,2,436202529,6202530000000000
1724736455.643891,2,436202785,25001e008300a900
1724736455.6450741,2,419426081,fe2c0000007d007d
1724736455.6514907,2,419385273,0000000000000000
1724736455.6515028,2,217056256,70fa843c1f00f384
1724736455.6515071,2,201326625,0200007d00000063
1724736455.6530457,2,419424801,0000000000000000
1724736455.653617,2,419425057,0000000000000000
1724736455.6606739,2,419389729,0004000000000000
1724736455.6610613,2,218062113,0000000000000000
1724736455.6612942,2,419385273,0000000000000000
1724736455.6614497,2,217056256,70fa843c1f00f384
1724736455.661599,2,418385664,0000000000000000
1724736455.661798,2,201326625,0200007d00000004
1724736455.6620147,2,436200225,0000000000000000
1724736455.6622484,2,436200481,0000000000000000
1724736455.6622832,2,436200737,0a28000000041000
1724736455.6622877,2,436200993,00400b40060f0e00
1724736455.6622915,2,436201249,00400b40060f0900
1724736455.6622953,2,436201505,1406003c14000014
1724736455.6622999,2,436201761,0000000000259208
1724736455.662402,2,419425569,0000000000000000
1724736455.6626885,2,436183585,000000002fbe0800
1724736455.663424,2,436202017,0000000000000000
1724736455.6636262,2,436202273,4109570909000400
1724736455.6638315,2,436202529,6202530000000000
1724736455.663977,2,436202785,230028007f008c00
1724736455.6652324,2,419425313,0000000000000000
1724736455.6659245,2,419425825,7c7d7d227d7d0000
1724736455.6676896,2,419385273,0000000000000000
1724736455.66881,2,217056256,50fa84441f00f384
1724736455.669256,2,418385664,501effffffffffff
1724736455.669598,2,217056000,d1000fffffff7dff
1724736455.6710286,2,201326625,0200007d00000015
1724736455.671252,2,419405864,0201000000000000
1724736455.6778772,2,419385273,0000000000000000
1724736455.6782641,2,217056256,50fa84481f00f384
1724736455.6785953,2,418385664,0000000000000000
1724736455.6813674,2,201326625,0200007d00000026
1724736455.681721,2,436200225,0000000000000000
1724736455.6818905,2,436200481,0000000000000000
1724736455.6820323,2,436200737,0a28000000031000
1724736455.6821682,2,436200993,00400b40060f0e00
1724736455.682305,2,436201249,00400b40060f0a00
1724736455.682438,2,436201505,1406003c14000014
1724736455.6825728,2,436201761,0000000000269608
1724736455.6827052,2,218059553,1000000000000000
1724736455.6828403,2,418382113,0000000000000000
1724736455.683128,2,436183585,000000002fbe0800
1724736455.6834178,2,436202017,0000000000000000
1724736455.6836114,2,436202273,3d094c0909000300
1724736455.6839392,2,436202529,6202530000000000
1724736455.684615,2,419409972,4a8a008c39270723
1724736455.684789,2,419382817,0000000000000000
1724736455.6849313,2,436202785,250021005e007f00
1724736455.6857884,2,419395146,0000000000000000
1724736455.6873307,2,419385273,0000000000000000
1724736455.6880898,2,217056256,50fa84481f00f384
1724736455.6883745,2,419356416,7d2801077d5f0305
1724736455.690121,2,218042657,0000000000000537
1724736455.690406,2,201326625,0200007d00000037
1724736455.6920576,2,419354913,0004000000000000
1724736455.6931362,2,218059942,0000000000000000
1724736455.6973307,2,419385273,0000000000000000
1724736455.6980948,2,217056256,40fa844c1f00f384
1724736455.6983912,2,418385664,0000000000000000
1724736455.7000825,2,201326625,0200007d00000030
1724736455.7003736,2,436200225,0000000000000000
1724736455.700666,2,436200481,0000000000000000
1724736455.7009523,2,436200737,0a28000000030c00
1724736455.7012382,2,436200993,00400b40060f0e00
1724736455.7015324,2,436201249,00400b40060f0a00
1724736455.7018156,2,436201505,1406003c14000014
1724736455.702102,2,436201761,0000000000248e08
1724736455.7023923,2,436183585,000000002fbe0800
1724736455.7026842,2,436202017,0000000000000000
1724736455.7029643,2,436202273,42095f0909000400
1724736455.703248,2,436202529,6202530000000000
1724736455.703534,2,436202785,2300280066005a00
1724736455.7038136,2,486444065,5300881100000000
1724736455.7041073,2,218058529,0000000000000000
1724736455.704404,2,419365409,0000000000000000
1724736455.7046995,2,419375137,0000000001000000
1724736455.7049935,2,419395105,0000000000000000
1724736455.707322,2,419385273,0000000000000000
1724736455.7076998,2,419390119,0100010303020200
1724736455.7080886,2,217056256,50fa84481f00f384
1724736455.7106857,2,201326625,0200007d00000041
1724736455.7174053,2,419426593,e0b17c0000000000
1724736455.7177207,2,419385273,0000000000000000
1724736455.7178671,2,218059961,0000000000000000
1724736455.7180028,2,419391911,0104000100000000
1724736455.7182767,2,217056256,50fa84481f00f384
1724736455.7185354,2,218062009,0000000000000000
1724736455.7188408,2,418385664,0000000000000000
1724736455.7191703,2,418385664,3c1effffffffffff
1724736455.7194402,2,217056000,d1000fffffff7dff
1724736455.7196932,2,419373312,00c000c0cc00002c
1724736455.7201054,2,201326625,0200007d00000052
1724736455.7203972,2,436200225,0000000000000000
1724736455.7206898,2,436200481,0000000000000000
1724736455.720977,2,436200737,0a28000000030c00
1724736455.7212677,2,436200993,00400b40060f0f00
1724736455.7215562,2,436201249,00400b40060f0b00
1724736455.7218406,2,436201505,1406003c14000014
1724736455.722132,2,436183585,000000002fbe0800
1724736455.722416,2,436201761,0000000000228608
1724736455.722709,2,436202017,0000000000000000
1724736455.7229903,2,436202273,41094b0908000400
1724736455.7232792,2,419385510,8d00000000000000
1724736455.7235644,2,436202529,6002530000000000
1724736455.7238452,2,436202785,2300230071006100
1724736455.7278998,2,419385273,0000000000000000
1724736455.7282803,2,217056256,50fa84481f00f384
1724736455.7285092,2,419361280,370000000000ffff
1724736455.7303505,2,201326625,0200007d00000063
1724736455.7324147,2,419396170,05000000000000
1724736455.732741,2,218060321,0000000000000000
1724736455.7329788,2,218061089,0000000000000000
1724736455.7369533,2,218059856,0000000000000000
1724736455.7369626,2,419388496,0000000000000000
1724736455.7373235,2,419385273,0000000000000000
1724736455.7380905,2,217056256,50fa84441f00f384
1724736455.738383,2,418385664,0000000000000000
1724736455.738665,2,419356416,7d2c01077d570305
1724736455.7400944,2,218042657,0000000000000530
1724736455.7403834,2,201326625,0200007d00000004
1724736455.7406754,2,436200225,0000000000000000
1724736455.7409694,2,436200481,0000000000000000
1724736455.7412581,2,436200737,0a28000000031000
1724736455.741544,2,436200993,00400b40060f0d00
